CONTIG	POS	CHR	MALE_POS	FEMALE_POS
LG1	16914623	1	15.076	76.237
LG1	16920641	1	15.183	76.558
LG1	16929085	1	15.183	76.558
LG1	17017913	1	15.183	76.771
LG1	17018395	1	15.183	76.771
LG1	17057090	1	15.183	76.878
LG1	17101208	1	15.183	76.878
LG1	17102909	1	15.290	76.878
LG1	17135454	1	15.290	76.878
LG1	17137598	1	15.290	76.878
LG1	17137634	1	15.290	76.878
LG1	17141202	1	15.290	77.092
LG1	17158267	1	15.290	77.092
LG1	17198654	1	15.290	77.306
LG1	17198695	1	15.290	77.306
LG1	17249917	1	15.290	77.519
LG1	17253632	1	15.290	77.626
LG1	17274682	1	15.290	77.626
LG1	17308290	1	15.290	77.947
LG1	17316279	1	15.290	78.054
LG1	17316420	1	15.290	78.054
LG1	17360594	1	15.290	78.054
LG1	17364063	1	15.396	78.160
LG1	17368577	1	15.396	78.267
LG1	17372786	1	15.503	78.267
LG1	17374575	1	15.503	79.019
LG1	17374594	1	15.503	79.019
LG1	17511252	1	15.503	79.019
LG1	17513517	1	15.717	79.126
LG1	17536901	1	15.717	79.339
LG1	17561622	1	15.717	79.446
LG1	17723532	1	15.823	79.553
LG1	17742940	1	15.823	79.766
LG1	17742985	1	15.823	79.766
LG1	17745404	1	15.823	79.766
LG1	17745413	1	15.823	79.766
LG1	17745445	1	15.930	79.766
LG1	17796165	1	15.930	79.766
LG1	17858225	1	16.144	79.766
LG1	17901528	1	16.144	79.980
LG1	17909855	1	16.144	80.087
LG1	17992693	1	16.144	80.515
LG1	18015692	1	16.358	80.622
LG1	18044237	1	16.358	80.943
LG1	18071757	1	16.358	81.049
LG1	18075753	1	16.464	81.263
LG1	18089141	1	16.464	81.263
LG1	18094197	1	16.464	81.370
LG1	18094211	1	16.464	81.370
LG1	18109265	1	16.464	81.370
LG1	18109286	1	16.464	81.370
LG1	18178979	1	16.464	81.476
LG1	18265273	1	16.464	81.690
LG1	18319021	1	16.464	81.904
LG1	18351528	1	16.571	81.904
LG1	18371143	1	16.571	82.225
LG1	18378288	1	16.571	82.225
LG1	18378317	1	16.571	82.225
LG1	18378319	1	16.571	82.331
LG1	18403258	1	16.571	82.652
LG1	18406421	1	16.571	82.652
LG1	18419696	1	16.571	82.652
LG1	18422844	1	16.571	82.652
LG1	18422856	1	16.571	82.652
LG1	18460949	1	16.571	82.652
LG1	18535765	1	16.678	82.973
LG1	18560792	1	16.678	82.973
LG1	18560824	1	16.678	82.973
LG1	18594754	1	16.678	83.187
LG1	18594795	1	16.678	83.187
LG1	18594807	1	16.891	83.187
LG1	18594829	1	16.891	83.187
LG1	18594840	1	16.891	83.400
LG1	18632432	1	16.891	83.829
LG1	18647987	1	17.105	84.365
LG1	18655131	1	17.105	84.365
LG1	18655133	1	17.105	84.365
LG1	18725112	1	17.105	84.793
LG1	18993902	1	17.105	84.900
LG1	19069104	1	17.105	85.006
LG1	19069107	1	17.105	85.220
LG1	19069122	1	17.105	85.327
LG1	19096204	1	17.105	85.434
LG1	19109422	1	17.105	85.540
LG1	19110767	1	17.105	85.754
LG1	19135830	1	17.105	85.861
LG1	19154425	1	17.105	85.967
LG1	19154447	1	17.105	86.288
LG1	19166760	1	17.105	86.395
LG1	19180624	1	17.105	86.823
LG1	19183950	1	17.105	86.930
LG1	19184013	1	17.105	86.930
LG1	19186138	1	17.105	86.930
LG1	19186140	1	17.105	87.037
LG1	19268188	1	17.105	87.573
LG1	19268206	1	17.105	87.573
LG1	19387209	1	17.105	87.679
LG1	19387231	1	17.105	88.000
LG1	19391707	1	17.105	88.107
LG1	19399950	1	17.105	88.214
LG1	19437362	1	17.105	88.642
LG1	19438596	1	17.105	88.856
LG1	19469616	1	17.105	89.069
LG1	19561613	1	17.105	89.283
LG1	19571533	1	17.105	89.390
LG1	19633209	1	17.212	89.496
LG1	19633541	1	17.212	89.496
LG1	19713559	1	17.212	90.032
LG1	19743709	1	17.212	90.032
LG1	19774897	1	17.212	90.139
LG1	19774911	1	17.212	90.353
LG1	19774916	1	17.212	90.353
LG1	19812060	1	17.318	90.673
LG1	19829612	1	17.318	90.887
LG1	19831051	1	17.318	90.887
LG1	19831091	1	17.318	90.887
LG1	19839590	1	17.425	91.208
LG1	19839599	1	17.425	91.208
LG1	19874680	1	17.425	91.315
LG1	19907947	1	17.425	91.528
LG1	19944720	1	17.425	91.742
LG1	19951106	1	17.532	92.063
LG1	19987054	1	17.639	92.170
LG1	19995384	1	17.639	92.170
LG1	20007160	1	17.639	92.170
LG1	20053304	1	17.639	92.170
LG1	20093394	1	17.639	92.383
LG1	20103340	1	17.639	92.597
LG1	20103351	1	17.639	92.597
LG1	20167123	1	17.639	92.811
LG1	20168948	1	17.639	92.917
LG1	20192757	1	17.960	93.131
LG1	20212221	1	17.960	93.131
LG1	20212227	1	17.960	93.131
LG1	20246589	1	17.960	93.559
LG1	20247460	1	18.173	94.095
LG1	20330020	1	18.280	94.524
LG1	20359345	1	18.387	94.737
LG1	20421039	1	18.387	94.737
LG1	20421071	1	18.387	94.737
LG1	20422581	1	18.387	94.844
LG1	20424057	1	18.387	94.844
LG1	20424077	1	18.387	94.844
LG1	20437282	1	18.387	94.951
LG1	20471987	1	18.493	94.951
LG1	20498258	1	18.707	95.379
LG1	20605530	1	18.814	95.915
LG1	20609397	1	18.920	96.236
LG1	20626011	1	18.920	96.236
LG1	20659312	1	18.920	96.342
LG1	20659346	1	18.920	96.342
LG1	20678883	1	18.920	96.342
LG1	20678920	1	18.920	96.342
LG1	20680222	1	18.920	96.663
LG1	20680297	1	19.027	96.770
LG1	20752002	1	19.134	97.091
LG1	20812063	1	19.348	97.305
LG1	20826404	1	19.454	97.518
LG1	20826438	1	19.454	97.946
LG1	20857869	1	19.454	98.053
LG1	20872108	1	19.454	98.053
LG1	20872120	1	19.454	98.053
LG1	20872122	1	19.454	98.267
LG1	20911867	1	19.454	98.374
LG1	20911891	1	19.454	98.374
LG1	20977049	1	19.454	98.910
LG1	20978292	1	19.454	99.016
LG1	21021543	1	19.454	99.230
LG1	21021551	1	19.454	99.444
LG1	21067990	1	19.454	100.087
LG1	21067991	1	19.454	100.087
LG1	21079206	1	19.668	100.194
LG1	21089287	1	19.668	100.622
LG1	21161943	1	19.775	100.836
LG1	21161962	1	19.881	100.836
LG1	21190347	1	19.988	101.264
LG1	21214656	1	19.988	101.371
LG1	21237397	1	19.988	101.585
LG1	21266007	1	19.988	101.798
LG1	21294167	1	19.988	102.012
LG1	21323096	1	20.095	102.333
LG1	21323115	1	20.095	102.333
LG1	21323140	1	20.095	102.333
LG1	21361881	1	20.309	102.547
LG1	21376213	1	20.309	102.547
LG1	21382469	1	20.415	102.867
LG1	21383044	1	20.415	102.974
LG1	21383059	1	20.415	102.974
LG1	21385491	1	20.415	102.974
LG1	21403999	1	20.415	103.188
LG1	21404038	1	20.415	103.295
LG1	21404046	1	20.522	103.401
LG1	21404344	1	20.736	103.830
LG1	21453093	1	20.736	103.936
LG1	21455528	1	20.736	103.936
LG1	21455554	1	20.736	103.936
LG1	21540789	1	20.736	103.936
LG1	21545092	1	20.736	103.936
LG1	21558548	1	20.736	103.936
LG1	21560168	1	20.736	103.936
LG1	21576463	1	20.736	103.936
LG1	21587419	1	20.736	103.936
LG1	21603412	1	20.736	104.043
LG1	21605533	1	20.736	104.257
LG1	21618472	1	20.736	104.257
LG1	21629266	1	20.842	104.257
LG1	21670749	1	20.842	104.257
LG1	21673547	1	20.842	104.257
LG1	21680693	1	20.842	104.470
LG1	21680694	1	20.842	104.577
LG1	21682488	1	20.842	104.684
LG1	21682494	1	20.842	104.684
LG1	21682521	1	20.842	104.791
LG1	21682539	1	20.842	104.791
LG1	21752473	1	20.842	105.004
LG1	21767341	1	21.056	105.111
LG1	21774471	1	21.056	105.111
LG1	21775988	1	21.163	105.111
LG1	21775998	1	21.163	105.111
LG1	21776062	1	21.163	105.218
LG1	21802217	1	21.163	105.218
LG1	21816652	1	21.163	105.646
LG1	21843751	1	21.163	105.753
LG1	21843768	1	21.163	105.753
LG1	21854583	1	21.270	105.859
LG1	21929001	1	21.376	105.966
LG1	21988022	1	21.376	105.966
LG1	21988605	1	21.376	105.966
LG1	21998777	1	21.376	106.073
LG1	21999972	1	21.483	106.073
LG1	22030303	1	21.804	106.394
LG1	22048484	1	21.804	106.394
LG1	22048488	1	21.804	106.394
LG1	22048520	1	21.804	106.715
LG1	22080844	1	21.804	106.821
LG1	22085359	1	21.911	107.465
LG1	22139903	1	21.911	107.465
LG1	22145916	1	22.017	107.679
LG1	22145931	1	22.017	107.785
LG1	22145932	1	22.017	107.785
LG1	22158431	1	22.124	108.321
LG1	22175093	1	22.231	108.321
LG1	22183320	1	22.231	108.428
LG1	22202066	1	22.231	108.428
LG1	22210244	1	22.983	108.856
LG1	22371133	1	22.983	109.285
LG1	22411874	1	23.089	109.391
LG1	22418561	1	23.089	109.605
LG1	22442384	1	23.089	109.605
LG1	22442434	1	23.089	109.712
LG1	22464945	1	23.089	110.033
LG1	22464946	1	23.196	110.353
LG1	22464948	1	23.196	110.353
LG1	22507429	1	23.303	110.567
LG1	22516534	1	23.303	110.674
LG1	22522168	1	23.303	110.995
LG1	22523493	1	23.303	111.101
LG1	22523504	1	23.303	111.101
LG1	22523505	1	23.303	111.101
LG1	22523508	1	23.303	111.101
LG1	22523539	1	23.410	111.208
LG1	22523542	1	23.410	111.208
LG1	22538877	1	23.410	111.315
LG1	22553814	1	23.516	111.315
LG1	22599729	1	23.516	111.315
LG1	22599754	1	23.516	111.315
LG1	22616817	1	23.516	111.315
LG1	22645435	1	23.623	111.315
LG1	22645450	1	23.623	111.315
LG1	22660321	1	23.623	111.422
LG1	22660324	1	23.623	111.528
LG1	22660335	1	23.623	111.528
LG1	22660444	1	23.623	111.528
LG1	22660446	1	23.623	111.528
LG1	22703566	1	23.623	111.742
LG1	22703610	1	23.730	111.742
LG1	22727058	1	23.730	111.849
LG1	22727062	1	23.836	111.849
LG1	22727071	1	23.836	111.849
LG1	22727141	1	23.836	111.955
LG1	22727155	1	23.836	112.384
LG1	22733064	1	24.265	112.920
LG1	22750587	1	24.478	113.240
LG1	22819340	1	24.692	113.454
LG1	22845214	1	25.013	113.561
LG1	22845238	1	25.013	113.882
LG1	23002716	1	25.013	114.095
LG1	23016757	1	25.120	114.309
LG1	23016760	1	25.120	114.309
LG1	23057825	1	25.120	114.309
LG1	23070571	1	25.120	114.416
LG1	23093488	1	25.120	114.416
LG1	23109982	1	25.226	114.523
LG1	23113329	1	25.333	114.629
LG1	23131483	1	25.333	114.629
LG1	23151807	1	25.654	114.736
LG1	23151819	1	25.654	115.164
LG1	23186723	1	25.761	115.271
LG1	23225671	1	25.974	115.485
LG1	23225702	1	25.974	115.591
LG1	23304646	1	26.081	115.805
LG1	23304656	1	26.081	115.805
LG1	23307214	1	26.188	115.805
LG1	23320888	1	26.294	115.805
LG1	23320916	1	26.294	115.805
LG1	23339642	1	26.294	115.805
LG1	23339656	1	26.294	115.805
LG1	23354645	1	26.401	116.341
LG1	23388697	1	26.508	116.448
LG1	23388730	1	26.615	116.448
LG1	23407743	1	26.615	116.448
LG1	23407749	1	26.721	116.448
LG1	23417666	1	26.721	116.448
LG1	23469096	1	26.828	116.554
LG1	23472036	1	26.935	116.661
LG1	23482641	1	27.256	116.661
LG1	23483071	1	27.362	116.661
LG1	23483074	1	27.362	116.768
LG1	23530578	1	27.791	117.089
LG1	23534121	1	28.004	117.089
LG1	23538710	1	28.004	117.089
LG1	23564814	1	28.004	117.089
LG1	23577350	1	28.111	117.195
LG1	23585350	1	28.111	117.195
LG1	23585351	1	28.111	117.195
LG1	23585378	1	28.111	117.195
LG1	23586991	1	28.111	117.195
LG1	23587018	1	28.111	117.195
LG1	23587025	1	28.218	117.195
LG1	23593936	1	28.218	117.195
LG1	23593939	1	28.218	117.195
LG1	23594297	1	28.218	117.195
LG1	23597383	1	28.218	117.302
LG1	23597404	1	28.218	117.302
LG1	23609951	1	28.325	117.302
LG1	23609960	1	28.538	117.409
LG1	23615683	1	28.752	117.516
LG1	23615691	1	28.752	117.516
LG1	23619788	1	28.752	117.516
LG1	23619789	1	28.752	117.622
LG1	23648701	1	28.966	117.836
LG1	23682970	1	29.072	118.050
LG1	23683041	1	29.179	118.156
LG1	23687900	1	29.179	118.156
LG1	23707773	1	29.179	118.156
LG1	23766852	1	29.393	118.263
LG1	23792075	1	29.499	118.263
LG1	23792076	1	29.499	118.370
LG1	23793520	1	29.499	118.370
LG1	23809986	1	29.499	118.477
LG1	23852824	1	29.606	118.905
LG1	23858093	1	29.606	118.905
LG1	23858761	1	29.606	119.012
LG1	23863797	1	29.606	119.332
LG1	23870067	1	29.606	119.332
LG1	23897587	1	29.820	119.439
LG1	23901430	1	29.820	119.653
LG1	23908338	1	29.820	119.653
LG1	23934273	1	29.927	119.653
LG1	23977515	1	30.033	119.760
LG1	23993102	1	30.033	119.866
LG1	23994753	1	30.677	120.835
LG1	24022844	1	30.784	121.371
LG1	24061215	1	30.997	121.371
LG1	24078406	1	31.104	121.371
LG1	24085263	1	31.104	121.371
LG1	24101795	1	31.104	121.478
LG1	24225748	1	31.211	121.691
LG1	24286110	1	31.318	121.798
LG1	24286112	1	31.424	122.334
LG1	24559949	1	31.424	122.441
LG1	24599631	1	31.638	122.547
LG1	24599635	1	31.638	122.547
LG1	24632338	1	31.745	122.547
LG1	24644519	1	31.851	122.547
LG1	24644553	1	31.851	122.547
LG1	24644562	1	31.851	122.547
LG1	24650578	1	31.851	122.547
LG1	24672012	1	31.851	122.547
LG1	24678937	1	31.958	122.547
LG1	24678963	1	31.958	122.547
LG1	24703067	1	32.172	122.547
LG1	24747429	1	32.172	122.547
LG1	24747435	1	32.172	122.547
LG1	24747494	1	32.172	122.547
LG1	24752052	1	32.386	122.868
LG1	24752058	1	32.492	122.868
LG1	24830540	1	32.492	122.975
LG1	24838623	1	32.599	123.189
LG1	24866552	1	32.599	123.189
LG1	24878011	1	32.920	123.295
LG1	24878019	1	32.920	123.295
LG1	24878979	1	33.241	123.295
LG1	24930656	1	33.562	123.724
LG1	24940421	1	33.668	123.937
LG1	25013115	1	33.989	124.151
LG1	25038564	1	34.310	124.365
LG1	25049534	1	34.417	124.365
LG1	25116698	1	34.523	124.578
LG1	25142130	1	34.737	124.792
LG1	25149435	1	34.737	124.792
LG1	25149437	1	34.844	124.792
LG1	25170187	1	34.844	124.792
LG1	25171497	1	34.844	124.899
LG1	25209828	1	34.844	124.899
LG1	25237907	1	34.844	124.899
LG1	25244342	1	34.951	124.899
LG1	25288666	1	35.164	125.006
LG1	25312438	1	35.378	125.006
LG1	25312449	1	35.378	125.112
LG1	25319097	1	35.378	125.219
LG1	25319106	1	35.378	125.219
LG1	25319128	1	35.378	125.219
LG1	25346209	1	35.378	125.219
LG1	25389610	1	35.485	125.219
LG1	25393659	1	35.591	125.219
LG1	25393968	1	35.591	125.326
LG1	25404870	1	35.698	125.326
LG1	25404994	1	35.698	125.539
LG1	25413545	1	35.698	125.646
LG1	25413596	1	35.698	125.753
LG1	25422673	1	35.698	125.753
LG1	25422686	1	35.698	125.753
LG1	25428981	1	35.912	125.967
LG1	25442004	1	35.912	126.395
LG1	25442381	1	35.912	126.502
LG1	25442405	1	35.912	126.608
LG1	25475280	1	36.233	126.929
LG1	25475290	1	36.233	126.929
LG1	25475292	1	36.233	127.036
LG1	25475316	1	36.233	127.036
LG1	25475318	1	36.233	127.036
LG1	25480750	1	36.339	127.036
LG1	25480751	1	36.339	127.143
LG1	25481257	1	36.339	127.143
LG1	25496282	1	36.339	127.143
LG1	25510342	1	36.339	127.249
LG1	25514519	1	36.339	127.249
LG1	25515530	1	36.339	127.249
LG1	25524753	1	36.339	127.893
LG1	25542373	1	36.339	128.107
LG1	25542374	1	36.339	128.107
LG1	25542375	1	36.339	128.107
LG1	25542376	1	36.339	128.107
LG1	25542378	1	36.339	128.107
LG1	25542379	1	36.339	128.107
LG1	25542401	1	36.339	128.967
LG1	25548789	1	36.339	129.074
LG1	25551501	1	36.339	129.287
LG1	25551512	1	36.339	129.287
LG1	25551532	1	36.446	129.501
LG1	25551536	1	36.446	129.715
LG1	25551540	1	36.553	129.821
LG1	25555705	1	36.659	129.821
LG1	25566860	1	36.873	129.928
LG1	25575994	1	37.194	130.035
LG1	25576937	1	37.194	130.249
LG1	25611795	1	37.408	130.355
LG1	25611806	1	37.408	130.355
LG1	25611808	1	37.408	130.462
LG1	25621699	1	37.408	130.569
LG1	25621724	1	37.729	130.890
LG1	25634580	1	38.049	131.750
LG1	25661127	1	38.156	131.750
LG1	25688402	1	38.370	132.178
LG1	25736503	1	38.477	132.930
LG1	25736539	1	38.477	133.037
LG1	25736542	1	38.477	133.037
LG1	25765702	1	38.477	133.250
LG1	25773069	1	38.477	133.464
LG1	25786972	1	39.012	134.433
LG1	25903719	1	39.226	134.433
LG1	25903729	1	39.547	134.540
LG1	25907593	1	39.654	134.540
LG1	25907600	1	39.654	134.860
LG1	25911981	1	39.654	134.860
LG1	25921269	1	39.867	135.074
LG1	25926463	1	39.974	135.826
LG1	25931581	1	40.188	135.933
LG1	25957285	1	40.724	136.146
LG1	25964417	1	40.830	136.253
LG1	25996875	1	40.830	136.253
LG1	26016951	1	41.151	136.897
LG1	26016954	1	41.151	136.897
LG1	26016955	1	41.151	136.897
LG1	26031592	1	41.151	137.111
LG1	26072988	1	41.151	137.324
LG1	26143157	1	41.472	137.538
LG1	26149844	1	41.579	137.645
LG1	26149851	1	41.579	137.645
LG1	26157006	1	41.900	138.181
LG1	26174544	1	42.328	138.181
LG1	26174545	1	42.328	138.181
LG1	26225528	1	42.328	138.181
LG1	26227813	1	42.435	138.394
LG1	26297630	1	42.541	138.501
LG1	26312867	1	42.648	138.715
LG1	26312893	1	42.648	138.715
LG1	26324722	1	42.648	138.928
LG1	26342409	1	42.648	139.357
LG1	26350665	1	43.184	139.357
LG1	26351176	1	43.184	139.785
LG1	26375991	1	43.184	139.785
LG1	26392540	1	43.184	139.785
LG1	26410716	1	43.291	140.106
LG1	26423602	1	43.504	140.106
LG1	26426719	1	43.504	140.319
LG1	26513314	1	43.504	140.426
LG1	26514651	1	43.611	140.640
LG1	26526412	1	44.039	140.640
LG1	26555643	1	44.253	140.853
LG1	26555646	1	44.360	141.067
LG1	26569224	1	44.681	141.174
LG1	26596741	1	45.002	141.388
LG1	26596743	1	45.002	141.388
LG1	26613459	1	45.108	142.139
LG1	26614323	1	45.108	142.139
LG1	26614324	1	45.215	142.139
LG1	26614343	1	45.215	142.139
LG1	26631225	1	45.322	142.460
LG1	26631247	1	45.322	142.460
LG1	26650095	1	45.858	142.567
LG1	26650497	1	45.858	142.674
LG1	26651532	1	45.858	143.102
LG1	26665337	1	46.394	143.638
LG1	26665349	1	46.607	143.638
LG1	26665389	1	46.607	143.852
LG1	26682152	1	46.714	144.065
LG1	26710067	1	46.821	144.279
LG1	26730935	1	47.357	144.386
LG1	26739282	1	48.325	145.791
LG1	26803904	1	48.325	145.791
LG1	26825140	1	48.539	146.219
LG1	26841506	1	48.753	146.326
LG1	26915135	1	48.753	146.754
LG1	26915138	1	48.966	147.075
LG1	26920371	1	49.073	147.182
LG1	26962021	1	49.394	147.182
LG1	26984451	1	49.608	147.289
LG1	26984470	1	49.608	147.395
LG1	26999975	1	49.714	147.716
LG1	26999981	1	49.714	147.716
LG1	27014764	1	50.143	147.716
LG1	27014792	1	50.143	147.716
LG1	27026092	1	50.143	148.360
LG1	27026117	1	50.143	148.360
LG1	27026122	1	50.143	148.360
LG1	27026124	1	50.249	148.360
LG1	27053762	1	50.356	148.467
LG1	27071374	1	50.356	148.681
LG1	27071389	1	50.356	148.681
LG1	27098794	1	50.463	149.109
LG1	27098825	1	50.463	149.109
LG1	27123041	1	50.570	149.753
LG1	27163192	1	50.570	149.859
LG1	27174265	1	50.890	149.966
LG1	27206988	1	50.890	150.073
LG1	27226582	1	50.997	150.179
LG1	27226601	1	50.997	150.179
LG1	27226611	1	50.997	150.179
LG1	27226753	1	50.997	150.179
LG1	27230125	1	50.997	150.286
LG1	27231259	1	51.104	150.607
LG1	27234082	1	51.318	150.607
LG1	27249388	1	51.318	150.928
LG1	27249396	1	51.424	150.928
LG1	27251575	1	51.531	151.249
LG1	27260140	1	51.745	151.249
LG1	27266023	1	51.745	151.355
LG1	27268390	1	51.745	151.355
LG1	27277508	1	51.851	151.355
LG1	27282753	1	51.851	151.355
LG1	27295682	1	52.172	151.462
LG1	27317783	1	52.172	151.998
LG1	27323261	1	52.172	152.212
LG1	27323286	1	52.279	152.212
LG1	27328684	1	52.815	152.212
LG1	27328694	1	52.815	152.212
LG1	27439290	1	52.815	152.425
LG1	27439601	1	52.922	152.425
LG1	27441429	1	52.922	152.425
LG1	27454685	1	52.922	152.532
LG1	27454712	1	52.922	152.532
LG1	27455196	1	53.028	152.532
LG1	27465144	1	53.135	152.639
LG1	27465187	1	53.242	152.639
LG1	27471500	1	53.563	152.639
LG1	27471515	1	53.563	152.639
LG1	27471516	1	53.563	152.639
LG1	27498589	1	53.776	152.960
LG1	27500894	1	53.883	153.173
LG1	27515269	1	53.990	153.494
LG1	27522144	1	53.990	153.923
LG1	27553445	1	54.203	154.029
LG1	27553454	1	54.739	154.350
LG1	27588464	1	54.739	154.350
LG1	27593021	1	54.739	154.564
LG1	27593023	1	54.953	154.992
LG1	27617876	1	55.705	155.313
LG1	27636893	1	55.705	155.634
LG1	27646230	1	55.705	155.634
LG1	27673203	1	56.026	155.741
LG1	27695038	1	56.026	155.741
LG1	27695058	1	56.132	155.741
LG1	27713589	1	56.132	155.847
LG1	27723207	1	56.239	155.954
LG1	27734294	1	56.346	156.275
LG1	27767706	1	56.560	156.489
LG1	27771040	1	56.666	156.489
LG1	27788410	1	56.880	156.595
LG1	27799629	1	56.987	156.595
LG1	27812390	1	57.200	156.702
LG1	27821599	1	57.200	156.809
LG1	27827034	1	57.200	157.130
LG1	27859789	1	57.521	157.343
LG1	27895458	1	57.521	157.450
LG1	27895463	1	57.521	157.450
LG1	27907168	1	57.735	157.557
LG1	27907170	1	57.735	157.557
LG1	27907183	1	57.735	157.663
LG1	27907189	1	57.735	157.663
LG1	27914319	1	58.056	157.663
LG1	27920248	1	58.056	157.663
LG1	27931016	1	58.056	157.984
LG1	27931017	1	58.056	157.984
LG1	27934641	1	58.377	158.198
LG1	27962607	1	58.483	158.842
LG1	27981148	1	58.483	158.842
LG1	27985200	1	58.483	158.842
LG1	27994242	1	58.697	158.948
LG1	28062713	1	58.911	159.162
LG1	28076421	1	59.017	159.269
LG1	28078326	1	59.017	159.269
LG1	28084323	1	59.231	159.269
LG1	28089485	1	59.231	159.269
LG1	28089506	1	59.231	159.483
LG1	28134802	1	59.231	159.589
LG1	28176583	1	59.231	159.696
LG1	28176625	1	59.338	159.696
LG1	28235552	1	59.659	159.910
LG1	28247517	1	59.872	160.016
LG1	28266668	1	59.872	160.016
LG1	28347992	1	60.193	160.230
LG1	28348005	1	60.193	160.444
LG1	28353681	1	60.193	160.444
LG1	28357771	1	60.729	160.444
LG1	28357786	1	60.729	160.444
LG1	28406071	1	60.943	160.550
LG1	28413100	1	60.943	160.657
LG1	28428944	1	60.943	160.657
LG1	28428948	1	60.943	160.657
LG1	28428950	1	60.943	160.657
LG1	28428953	1	60.943	160.657
LG1	28428959	1	61.264	160.871
LG1	28428962	1	61.264	160.978
LG1	28473021	1	61.585	161.084
LG1	28473089	1	61.585	161.084
LG1	28473095	1	61.585	161.084
LG1	28491720	1	61.585	161.084
LG1	28516345	1	61.585	161.084
LG1	28518852	1	61.585	161.084
LG1	28522343	1	61.585	161.084
LG1	28522346	1	61.585	161.084
LG1	28522401	1	61.585	161.084
LG1	28551051	1	61.905	161.084
LG1	28558864	1	61.905	161.084
LG1	28567781	1	61.905	161.191
LG1	28648106	1	62.012	161.191
LG1	28704553	1	62.119	161.298
LG1	28724087	1	62.226	161.298
LG1	28781821	1	62.226	161.511
LG1	28788009	1	62.226	161.511
LG1	28788028	1	62.226	161.511
LG1	28791422	1	62.226	161.511
LG1	28798211	1	62.332	161.511
LG1	28846556	1	62.332	161.511
LG1	28918759	1	62.332	161.725
LG1	28918761	1	62.332	161.725
LG1	28927266	1	62.332	161.725
LG1	28927311	1	62.332	161.725
LG1	29021440	1	62.439	161.832
LG1	29021472	1	62.439	161.832
LG1	29051900	1	62.546	161.832
LG1	29058256	1	62.546	161.832
LG1	29101487	1	62.546	161.832
LG1	29149695	1	62.546	161.939
LG1	29149767	1	62.546	162.045
LG1	29174082	1	62.546	162.152
LG1	29181680	1	62.546	162.152
LG1	29199260	1	62.546	162.152
LG1	29240814	1	62.652	162.152
LG1	29240820	1	62.652	162.152
LG1	29242349	1	62.652	162.152
LG1	29242402	1	62.652	162.152
LG1	29255251	1	62.652	162.152
LG1	29257091	1	62.652	162.152
LG1	29257138	1	62.652	162.152
LG1	29272427	1	62.652	162.152
LG1	29282251	1	62.652	162.152
LG1	29292141	1	62.652	162.152
LG1	29309992	1	62.652	162.152
LG1	29349476	1	62.652	162.152
LG1	29349499	1	62.652	162.152
LG1	29349651	1	62.652	162.152
LG1	29355424	1	62.652	162.152
LG1	29355426	1	62.652	162.152
LG1	29381906	1	62.652	162.152
LG1	29381922	1	62.652	162.152
LG1	29384206	1	62.652	162.152
LG1	29427045	1	62.652	162.152
LG1	29433493	1	62.652	162.259
LG1	29447693	1	62.652	162.366
LG1	29455030	1	62.762	162.366
LG1	29455045	1	62.762	162.366
LG1	29455075	1	62.762	162.366
LG1	29542744	1	62.762	162.366
LG1	29542825	1	62.762	162.366
LG1	29547204	1	62.762	162.366
LG1	29553113	1	62.762	162.366
LG1	29645345	1	62.762	162.366
LG1	29735936	1	62.762	162.366
LG1	29739811	1	62.762	162.366
LG1	29765850	1	62.762	162.366
LG1	29783713	1	62.762	162.366
LG1	29783728	1	62.762	162.366
LG1	29783731	1	62.762	162.366
LG1	29794663	1	62.762	162.366
LG1	29855964	1	62.929	162.366
LG1	29895551	1	62.929	162.366
LG2	123218	2	0.000	0.000
LG2	132244	2	0.319	0.000
LG2	138174	2	0.541	0.000
LG2	176951	2	0.541	0.000
LG2	204768	2	0.691	0.000
LG2	207506	2	0.691	0.000
LG2	237843	2	1.044	0.000
LG2	245084	2	1.044	0.000
LG2	245122	2	1.044	0.251
LG2	272360	2	1.044	0.603
LG2	273190	2	1.044	0.603
LG2	273233	2	1.155	0.712
LG2	287703	2	1.155	0.712
LG2	302072	2	1.155	0.926
LG2	314797	2	1.264	0.926
LG2	314798	2	1.264	0.926
LG2	334223	2	1.482	1.033
LG2	383102	2	1.807	1.140
LG2	436336	2	1.807	1.247
LG2	440485	2	1.807	1.247
LG2	455542	2	1.807	1.353
LG2	455569	2	1.807	1.353
LG2	510247	2	1.915	1.353
LG2	510254	2	1.915	1.353
LG2	510256	2	1.915	1.353
LG2	521130	2	1.915	1.460
LG2	521154	2	1.915	1.460
LG2	533444	2	1.915	1.460
LG2	534314	2	1.915	1.674
LG2	543861	2	1.915	1.674
LG2	579296	2	1.915	1.781
LG2	581158	2	1.915	1.781
LG2	581183	2	1.915	2.101
LG2	616559	2	1.915	2.101
LG2	627005	2	1.915	2.101
LG2	629759	2	1.915	2.101
LG2	641305	2	1.915	2.101
LG2	641316	2	1.915	2.101
LG2	641344	2	2.023	2.101
LG2	648616	2	2.023	2.315
LG2	656919	2	2.023	2.315
LG2	656954	2	2.023	2.315
LG2	656969	2	2.023	2.315
LG2	656985	2	2.023	2.315
LG2	724643	2	2.023	2.422
LG2	724683	2	2.023	2.422
LG2	735267	2	2.023	2.529
LG2	741451	2	2.023	2.635
LG2	742379	2	2.023	2.742
